$$26089018$$|121319|488186|3,132|$$19990601$$|$$Haarlemmer Houttuinen 11$$|POINT (121319.0 488186.0)
$$26089010$$|121031|487954|3,2823|$$19990601$$|$$Keizersgracht 54$$|POINT (121031.0 487954.0)
$$26080009$$|121081|488306|2,8751|$$19911001$$|$$Betonnen pilaar van winkel aan de Haarlemmerdijk hoek Korte Prinsengracht$$|POINT (121081.0 488306.0)
$$26080001$$|121100|488300|2,4425|$$19560101$$|$$NW-deurkas in de NO-middenpijler van de Eenhoornsluis$$|POINT (121100.0 488300.0)
$$25289004$$|120948|489136|1,668|$$19990601$$|$$Barentszstraat 214 in de Van Heemskerckstraat$$|POINT (120948.0 489136.0)
$$25289006$$|120858|489155|1,5063|$$19990601$$|$$Van Heemskerckstraat 29A-D$$|POINT (120858.0 489155.0)
$$25289020$$|120875|488513|3,3628|$$19990601$$|$$Haarlemmerdijk 124$$|POINT (120875.0 488513.0)
$$26080007$$|121080|488028|1,5625|$$19911001$$|$$Keizersgracht 22$$|POINT (121080.0 488028.0)
$$26089008$$|120841|487794|1,1729|$$19990601$$|$$Prinsengracht 217A-D$$|POINT (120841.0 487794.0)
$$25280009$$|121155|489090|2,2005|$$19790101$$|$$Zoutkeetsgracht 2 hoek Bokkinghangen$$|POINT (121155.0 489090.0)
$$25989006$$|120470|488463|1,5015|$$19921010$$|$$Eerste Nassaustraat 2 (def.meting IJ 172)$$|POINT (120470.0 488463.0)
$$11980004$$|120085|485577|,8467|$$19911001$$|$$Willemsparkweg hoek Jacob Obrechtstraat (G.E.B.-gebouw)$$|POINT (120085.0 485577.0)
$$12889015$$|120866|485339|1,3184|$$20000601$$|$$Hobbemakade 54$$|POINT (120866.0 485339.0)
$$12080003$$|120869|485683|1,928|$$19260101$$|$$Honthorststraat 27 hoek Hobbemakade ("Brandweerkazerne"; y = boven plint)$$|POINT (120869.0 485683.0)
