$$AN06$$|234|122677|485836|POINT (122677.0 485846.0)
$$AN07$$|235|122725|485802|POINT (122725.0 485812.0)
$$AN08$$|236|122833|485859|POINT (122833.0 485869.0)
$$AN09$$|237|123187|485961|POINT (123187.0 485971.0)
$$AO34$$|238|123392|485178|POINT (123392.0 485188.0)
$$AO35$$|239|123527|485267|POINT (123527.0 485277.0)
$$AO36$$|240|123632|485347|POINT (123632.0 485357.0)
$$AQ18$$|241|124325|486336|POINT (124325.0 486346.0)
$$AQ19$$|242|124100|486256|POINT (124100.0 486266.0)
$$AQ20$$|243|124334|486268|POINT (124334.0 486278.0)
$$AQ21$$|244|124441|486269|POINT (124441.0 486279.0)
$$AQ22$$|245|124482|486269|POINT (124482.0 486279.0)
$$AN16$$|246|122605|485695|POINT (122605.0 485705.0)
$$AN18$$|247|122631|485632|POINT (122631.0 485642.0)
$$AP02$$|248|123802|486580|POINT (123802.0 486590.0)
$$AP04$$|249|123552|486443|POINT (123552.0 486453.0)
$$AP05$$|250|123635|486483|POINT (123635.0 486493.0)
$$AP06$$|251|123515|486371|POINT (123515.0 486381.0)
$$AP07$$|252|123683|486429|POINT (123683.0 486439.0)
$$AK37$$|253|121768|485399|POINT (121768.0 485409.0)
$$AK38$$|254|121801|485329|POINT (121801.0 485339.0)
$$AL53$$|255|122030|485229|POINT (122030.0 485239.0)
$$AN19$$|256|122652|485572|POINT (122652.0 485582.0)
$$AN21$$|257|122685|485501|POINT (122685.0 485511.0)
$$AP08$$|258|123517|486306|POINT (123517.0 486316.0)
$$AK40$$|259|121874|485597|POINT (121874.0 485607.0)
$$AK41$$|260|121893|485541|POINT (121893.0 485551.0)
$$AK42$$|261|121922|485472|POINT (121922.0 485482.0)
$$AK43$$|262|121952|485405|POINT (121952.0 485415.0)
$$AN22$$|263|122839|485564|POINT (122839.0 485574.0)
$$AN23$$|264|122954|485613|POINT (122954.0 485623.0)
$$AN24$$|265|123134|485688|POINT (123134.0 485698.0)
$$AP10$$|266|123533|486244|POINT (123533.0 486254.0)
$$AP12$$|267|123557|486181|POINT (123557.0 486191.0)
$$AK44$$|268|122012|485685|POINT (122012.0 485695.0)
$$AK45$$|269|122037|485607|POINT (122037.0 485617.0)
$$AN25$$|270|123328|485767|POINT (123328.0 485777.0)
$$AN26$$|271|123471|485828|POINT (123471.0 485838.0)
$$AN27$$|272|122728|485434|POINT (122728.0 485444.0)
$$AP13$$|273|123782|486257|POINT (123782.0 486267.0)
$$AP14$$|274|123576|486115|POINT (123576.0 486125.0)
$$AP16$$|275|123534|486010|POINT (123534.0 486020.0)
$$AK47$$|276|122082|485470|POINT (122082.0 485480.0)
$$AK48$$|277|120986|485165|POINT (120986.0 485175.0)
$$AK49$$|278|121110|485194|POINT (121110.0 485204.0)
$$AK50$$|279|120976|485224|POINT (120976.0 485234.0)
$$AK51$$|280|121093|485253|POINT (121093.0 485263.0)
$$AL01$$|281|120990|485015|POINT (120990.0 485025.0)
$$AN28$$|282|122874|485498|POINT (122874.0 485508.0)
$$AN29$$|283|122973|485542|POINT (122973.0 485552.0)
$$AN30$$|284|123160|485626|POINT (123160.0 485636.0)
$$AL02$$|285|120994|484947|POINT (120994.0 484957.0)
$$AL06$$|286|121143|485047|POINT (121143.0 485057.0)
$$AN32$$|287|123505|485774|POINT (123505.0 485784.0)
$$AN33$$|288|122785|485391|POINT (122785.0 485401.0)
$$AN34$$|289|122951|485464|POINT (122951.0 485474.0)
$$AN35$$|290|123187|485571|POINT (123187.0 485581.0)
$$AP21$$|291|123640|485964|POINT (123640.0 485974.0)
$$AP23$$|292|123667|485904|POINT (123667.0 485914.0)
$$AL07$$|293|121149|484975|POINT (121149.0 484985.0)
$$AN36$$|294|123374|485656|POINT (123374.0 485666.0)
