$$13081315$$|$$$$|122518|485109|1,6489|21,5000000000001|$$19971219$$|3||$$N$$|$$M$$|$$Weesperzijde 85$$|$$hoek G. van Aemstelstr$$|1,80693069306931|$$A$$|$$AM17 $$|3|POINT (122518.0 485109.0)
$$13081316$$|$$$$|122502|485131|1,4863|10,8999999999999|$$19971219$$|3||$$N$$|$$M$$|$$Weesperzijde 81$$|$$gem. bwmr Weesperzijde 80$$|,916071839742106|$$A$$|$$AM17 $$|3|POINT (122502.0 485131.0)
$$13081317$$|$$$$|122671|485080|1,1604||$$19980109$$|4||$$N$$|$$M$$|$$Wibautstraat 194$$|$$rechter bouwmuur$$||$$V$$|$$AM19 $$|4|POINT (122671.0 485080.0)
$$13081318$$|$$$$|122674|485070|1,3428||$$19980109$$|2||$$N$$|$$M$$|$$Graaf Florisstraat 31$$|$$hoek Wibautstraat$$||$$V$$|$$AM19 $$|2|POINT (122674.0 485070.0)
$$13081319$$|$$$$|122658|485061|1,4484|10,8999999999999|$$19980109$$|2||$$N$$|$$M$$|$$Graaf Florisstraat 23$$|$$gem. bouwmuur nr 25$$|,920522906062001|$$A$$|$$AM19 $$|2|POINT (122658.0 485061.0)
$$12281377$$|$$$$|122788,4|486187,1|2,5239|,699999999999701|$$20100118$$|1||$$$$|$$A$$|$$Sarphatistraat 181$$|$$$$|,443576388888699|$$A$$|$$YL22 $$|1|POINT (122788.4 486187.1)
$$11581004$$|$$$$|124074|486279|1,2719|12,4|$$19870504$$|3||$$$$|$$M$$|$$Javastraat 36$$|$$$$|2,70693779904306|$$A$$|$$AQ19 $$|2|POINT (124074.0 486279.0)
$$11581006$$|$$$$|124128|486286|1,4859|20,2|$$19870504$$|3||$$$$|$$M$$|$$Javastraat 56$$|$$$$|4,40968899521531|$$A$$|$$AQ19 $$|2|POINT (124128.0 486286.0)
$$11581007$$|$$$$|124160|486288|1,2199|114,7|$$19870504$$|3||$$$$|$$M$$|$$Javastraat 66$$|$$$$|4,38795723718688|$$A$$|$$AQ19 $$|2|POINT (124160.0 486288.0)
$$11581008$$|$$$$|124187|486288|1,4999|46,5|$$19870504$$|3||$$$$|$$M$$|$$Javastraat 76/78$$|$$$$|2,5904304029304|$$A$$|$$AQ19 $$|3|POINT (124187.0 486288.0)
$$11581009$$|$$$$|124209|486289|1,3389|41,6000000000001|$$19870504$$|3||$$$$|$$M$$|$$Javastraat 86$$|$$$$|2,31746031746032|$$A$$|$$AQ19 $$|3|POINT (124209.0 486289.0)
$$10381475$$|$$$$|119820|487030|1,0444|5,60000000000005|$$20000103$$|1||$$$$|$$E$$|$$Bilderdijkstraat 67$$|$$$$|,88908220965638|$$A$$|$$AD16 $$|1|POINT (119820.0 487030.0)
$$10381477$$|$$$$|119817|487096|1,2364|7,40000000000007|$$20000103$$|1||$$$$|$$E$$|$$Bilderdijkstraat 43$$|$$$$|1,17485863418879|$$A$$|$$AD16 $$|1|POINT (119817.0 487096.0)
$$10381479$$|$$$$|119854|487139|1,566|8,1|$$20000103$$|3||$$$$|$$E$$|$$De Clercqstraat 41$$|$$$$|1,28599391039582|$$A$$|$$AD16 $$|3|POINT (119854.0 487139.0)
$$10381480$$|$$$$|119885|487133|2,794|6,29999999999997|$$20000103$$|2||$$$$|$$E$$|$$Da Costakade 34$$|$$$$|1,00021748586341|$$A$$|$$AD16 $$|2|POINT (119885.0 487133.0)
$$10381481$$|$$$$|119882|487117|1,8919|10,5999999999999|$$20000103$$|2||$$$$|$$E$$|$$Da Costakade 40$$|$$$$|1,68290561113527|$$A$$|$$AD16 $$|2|POINT (119882.0 487117.0)
$$10381482$$|$$$$|119879|487094|1,5988|8,69999999999993|$$20000103$$|2||$$$$|$$E$$|$$Da Costakade 46$$|$$$$|1,38125271857328|$$A$$|$$AD16 $$|2|POINT (119879.0 487094.0)
$$10381484$$|$$$$|119880|487037|2,1235|7,80000000000003|$$20000103$$|2||$$$$|$$E$$|$$Da Costakade 66$$|$$$$|,587252475247527|$$A$$|$$AD16 $$|2|POINT (119880.0 487037.0)
$$10381485$$|$$$$|119885|487014|1,656|2,19999999999998|$$20000103$$|2||$$$$|$$E$$|$$Da Costakade 72$$|$$$$|,349282296650715|$$A$$|$$AD16 $$|2|POINT (119885.0 487014.0)
$$10381486$$|$$$$|119769|487057|1,6833|4,39999999999996|$$20000103$$|4||$$$$|$$E$$|$$Ter Haarstraat 14$$|$$$$|,698564593301429|$$A$$|$$AD14 $$|4|POINT (119769.0 487057.0)
$$10381487$$|$$$$|119740|487046|1,9754|5,60000000000005|$$20000103$$|4||$$$$|$$E$$|$$Ter Haarstraat 26$$|$$$$|,88908220965638|$$A$$|$$AD14 $$|4|POINT (119740.0 487046.0)
$$10381489$$|$$$$|119690|487077|2,4537|11,0999999999999|$$20000103$$|1||$$$$|$$E$$|$$Bilderdijkkade 9a$$|$$$$|,696732588134129|$$A$$|$$AD14 $$|1|POINT (119690.0 487077.0)
$$10381490$$|$$$$|119720|487090|1,715|3,49999999999984|$$20000103$$|3||$$$$|$$E$$|$$De Clercqstraat 69$$|$$$$|,555676381035207|$$A$$|$$AD14 $$|3|POINT (119720.0 487090.0)
$$10381491$$|$$$$|119748|487100|1,5115|3,20000000000009|$$20000103$$|3||$$$$|$$E$$|$$De Clercqstraat 61$$|$$$$|,508046976946513|$$A$$|$$AD14 $$|3|POINT (119748.0 487100.0)
$$10381492$$|$$$$|119755|487037|2,2223|10,6000000000002|$$20000103$$|4||$$$$|$$E$$|$$Ter Haarstraat 15$$|$$$$|1,6829056111353|$$A$$|$$AD15 $$|4|POINT (119755.0 487037.0)
$$10381493$$|$$$$|119786|487049|1,111|24,3|$$20000103$$|2||$$$$|$$E$$|$$Bilderdijkstraat 66$$|$$In de Ter Haarstraat$$|3,85798173118747|$$A$$|$$AD15 $$|2|POINT (119786.0 487049.0)
$$10381494$$|$$$$|120102|487002|1,1859|9,2000000000001|$$20000103$$|3||$$$$|$$E$$|$$Nassaukade 300$$|$$Hoek Potgieterstraat$$|1,4606350587212|$$A$$|$$AD40 $$|3|POINT (120102.0 487002.0)
$$11081238$$|$$$$|119355|486829|,7428|1,50000000000006|$$20000103$$|4||$$$$|$$E$$|$$Schimmelstraat 69$$|$$$$|,23814702044368|$$A$$|$$AD21 $$|4|POINT (119355.0 486829.0)
$$11081239$$|$$$$|119390|486842|1,4711|6,80000000000014|$$20000103$$|4||$$$$|$$E$$|$$Schimmelstraat 43a$$|$$$$|1,07959982601133|$$A$$|$$AD21 $$|4|POINT (119390.0 486842.0)
$$11081240$$|$$$$|119419|486853|,8985|,800000000000023|$$20000103$$|4||$$$$|$$E$$|$$Schimmelstraat 35$$|$$$$|,127011744236628|$$A$$|$$AD21 $$|4|POINT (119419.0 486853.0)
$$11081241$$|$$$$|119437|486831|1,4565|3,29999999999986|$$20000103$$|3||$$$$|$$E$$|$$Korte Schimmelstraat 10$$|$$$$|,523923444976054|$$A$$|$$AD21 $$|3|POINT (119437.0 486831.0)
$$11081242$$|$$$$|119447|486799|,8502|1,29999999999997|$$20000103$$|2||$$$$|$$E$$|$$Jan Hanzenstraat 76$$|$$$$|,20639408438451|$$A$$|$$AD21 $$|2|POINT (119447.0 486799.0)
$$11081244$$|$$$$|119377|486771|,8711|16,8|$$20000103$$|2||$$$$|$$E$$|$$Jan Hanzenstraat 112$$|$$$$|2,66724662896912|$$A$$|$$AD21 $$|2|POINT (119377.0 486771.0)
$$11081245$$|$$$$|119369|486756|1,4223|1,39999999999985|$$20000103$$|3||$$$$|$$E$$|$$Jan Hanzenstraat 105$$|$$Linker bouwmuur$$|,222270552414069|$$A$$|$$AD24 $$|3|POINT (119369.0 486756.0)
$$11081246$$|$$$$|119340|486744|,7752|14,9|$$20000103$$|3||$$$$|$$E$$|$$Jan Hanzenstraat 121$$|$$$$|2,36559373640714|$$A$$|$$AD24 $$|3|POINT (119340.0 486744.0)
$$11081247$$|$$$$|119318|486735|1,2063|4,99999999999989|$$20000103$$|3||$$$$|$$E$$|$$Jan Hanzenstraat 133$$|$$$$|,793823401478887|$$A$$|$$AD24 $$|3|POINT (119318.0 486735.0)
$$11081249$$|$$$$|119288|486688|,9107|-1,50000000000006|$$20000103$$|4||$$$$|$$E$$|$$Wenslauerstraat 314$$|$$$$|-,23814702044368|$$A$$|$$AD24 $$|4|POINT (119288.0 486688.0)
$$11081250$$|$$$$|119331|486703|,5912|11,1|$$20000103$$|4||$$$$|$$E$$|$$Wenslauerstraat 64$$|$$$$|1,76228795128317|$$A$$|$$AD24 $$|4|POINT (119331.0 486703.0)
$$11081251$$|$$$$|119361|486714|,5544|2,60000000000005|$$20000103$$|4||$$$$|$$E$$|$$Wenslauerstraat 48$$|$$$$|,412788168769037|$$A$$|$$AD24 $$|4|POINT (119361.0 486714.0)
$$11081252$$|$$$$|119385|486723|1,359|,799999999999912|$$20000103$$|4||$$$$|$$E$$|$$Wenslauerstraat 40$$|$$$$|,127011744236611|$$A$$|$$AD24 $$|4|POINT (119385.0 486723.0)
$$11081254$$|$$$$|119292|486681|,8789|1|$$20000103$$|3||$$$$|$$E$$|$$Wenslauerstraat 75$$|$$$$|,158764680295781|$$A$$|$$AD26 $$|3|POINT (119292.0 486681.0)
$$11081255$$|$$$$|119318|486691|,5965|12,8|$$20000103$$|3||$$$$|$$E$$|$$Wenslauerstraat 69$$|$$$$|2,032187907786|$$A$$|$$AD26 $$|3|POINT (119318.0 486691.0)
$$11081256$$|$$$$|119350|486704|,3458|14,7|$$20000103$$|3||$$$$|$$E$$|$$Wenslauerstraat 53$$|$$$$|2,33384080034798|$$A$$|$$AD26 $$|3|POINT (119350.0 486704.0)
$$11081257$$|$$$$|119379|486715|,5135|-1,19999999999998|$$20000103$$|3||$$$$|$$E$$|$$Wenslauerstraat 37$$|$$$$|-,190517616354934|$$A$$|$$AD26 $$|3|POINT (119379.0 486715.0)
$$11081261$$|$$$$|119317|486637|-,3396|1,19999999999998|$$20000103$$|1||$$$$|$$E$$|$$Bellamystraat 102$$|$$$$|,988713318284407|$$A$$|$$AD26 $$|1|POINT (119317.0 486637.0)
$$10381005$$|$$$$|120035|487672|1,1642|33,9999999999998|$$19890605$$|3||$$$$|$$E$$|$$Frederik Hendrikstraat 69$$|$$$$|1,36343660733904|$$A$$|$$AC18 $$|3|POINT (120035.0 487672.0)
$$10381006$$|$$$$|120037|487676|1,4022|33,2999999999999|$$19890605$$|3||$$$$|$$E$$|$$Frederik Hendrikstraat 67$$|$$$$|1,33536585365853|$$A$$|$$AC18 $$|3|POINT (120037.0 487676.0)
$$10381008$$|$$$$|120040|487684|1,5972|21,8|$$19890605$$|3||$$$$|$$E$$|$$Frederik Hendrikstraat 63$$|$$$$|,874203471764449|$$A$$|$$AC18 $$|3|POINT (120040.0 487684.0)
$$10381009$$|$$$$|120043|487690|1,5082|5,00000000000012|$$19890605$$|3||$$$$|$$E$$|$$Frederik Hendrikstraat 61$$|$$$$|1,1912532637076|$$A$$|$$AC18 $$|3|POINT (120043.0 487690.0)
$$10381011$$|$$$$|120057|487691|1,5692|19,6999999999998|$$19890605$$|2||$$$$|$$E$$|$$1e Hugo De Grootstraat 23$$|$$$$|,789991210722911|$$A$$|$$AC18 $$|2|POINT (120057.0 487691.0)
$$10381012$$|$$$$|120062|487689|1,6322|19,6000000000001|$$19890605$$|2||$$$$|$$E$$|$$1e Hugo De Grootstraat 21$$|$$$$|,785981103054276|$$A$$|$$AC18 $$|2|POINT (120062.0 487689.0)
$$10381013$$|$$$$|120066|487688|1,4802|6,19999999999998|$$19890605$$|2||$$$$|$$E$$|$$1e Hugo De Grootstraat 19$$|$$$$|1,47715404699739|$$A$$|$$AC18 $$|2|POINT (120066.0 487688.0)
$$10381014$$|$$$$|120070|487686|1,4392|7,80000000000003|$$19890605$$|2||$$$$|$$E$$|$$1e Hugo De Grootstraat 17$$|$$$$|1,85835509138382|$$A$$|$$AC18 $$|2|POINT (120070.0 487686.0)
$$10381015$$|$$$$|120076|487684|1,4542|17,0999999999999|$$19890605$$|2||$$$$|$$E$$|$$1e Hugo De Grootstraat 15$$|$$$$|,685728411338163|$$A$$|$$AC18 $$|2|POINT (120076.0 487684.0)
$$10381017$$|$$$$|120112|487696|1,6971|32,2|$$19890605$$|4||$$$$|$$E$$|$$Van Oldenbarneveldtstraat 4$$|$$$$|1,39783539486204|$$A$$|$$AC14 $$|5|POINT (120112.0 487696.0)
$$10381018$$|$$$$|120091,9|487601,3|1,5702|36,2|$$19890605$$|4||$$$$|$$E$$|$$Van Oldenbarneveldtstraat 63$$|$$$$|1,45758411472697|$$A$$|$$AC19 $$|5|POINT (120091.9 487601.3)
$$10381020$$|$$$$|120098|487616|1,6732|35,3000000000001|$$19890605$$|4||$$$$|$$E$$|$$Van Oldenbarneveldtstraat 59$$|$$$$|1,53240960989534|$$A$$|$$AC19 $$|5|POINT (120098.0 487616.0)
$$10381021$$|$$$$|120092|487698|1,6291|19,7000000000001|$$19890605$$|1||$$$$|$$E$$|$$1e Hugo De Grootstraat 20$$|$$$$|,85519743101808|$$A$$|$$AC14 $$|1|POINT (120092.0 487698.0)
$$10381022$$|$$$$|120084|487701|1,3141|3,00000000000011|$$19890605$$|1||$$$$|$$E$$|$$1e Hugo De Grootstraat 24$$|$$$$|1,50826446280997|$$V$$|$$AC14 $$|1|POINT (120084.0 487701.0)
$$10381023$$|$$$$|120079|487703|1,4581|6,00000000000001|$$19890605$$|1||$$$$|$$E$$|$$1e Hugo De Grootstraat 26$$|$$$$|3,01652892561984|$$V$$|$$AC14 $$|1|POINT (120079.0 487703.0)
$$10381024$$|$$$$|120074|487705|,8421|4|$$19890605$$|1||$$$$|$$E$$|$$1e Hugo De Grootstraat 28$$|$$$$|2,01101928374656|$$V$$|$$AC14 $$|1|POINT (120074.0 487705.0)
$$10381025$$|$$$$|120062|487736|1,0771|2,99999999999989|$$19890605$$|2||$$$$|$$E$$|$$Frederik Hendrikstraat 51$$|$$$$|1,50826446280986|$$V$$|$$AC14 $$|2|POINT (120062.0 487736.0)
$$10381026$$|$$$$|120065|487744|1,0831|,99999999999989|$$19890605$$|2||$$$$|$$E$$|$$Frederik Hendrikstraat 49$$|$$$$|,502754820936584|$$V$$|$$AC14 $$|2|POINT (120065.0 487744.0)
$$12081456$$|$$$$|120923,7|485586,3|1,2684|12,4|$$20111125$$|4||$$$$|$$K$$|$$Ruysdaelkade 69/71$$|$$$$|3,20084865629419|$$A$$|$$AK04 $$|4|POINT (120923.7 485586.3)
$$12081457$$|$$$$|120923,3|485579,5|1,1209|11,1000000000001|$$20111125$$|4||$$$$|$$K$$|$$Ruysdaelkade 71$$|$$$$|2,86527581329564|$$A$$|$$AK04 $$|4|POINT (120923.3 485579.5)
$$12081458$$|$$$$|120930,9|485578,7|1,26|8,89999999999991|$$20111125$$|3||$$$$|$$K$$|$$Ruysdaelkade 71$$|$$in de Quellijnstraat$$|2,29738330975952|$$A$$|$$AK04 $$|3|POINT (120930.9 485578.7)
$$12081459$$|$$$$|120923,7|485534|1,3061|1,30000000000008|$$20111125$$|4||$$$$|$$K$$|$$Daniël Stalpertstraat 1$$|$$in de Ruysdaelkade$$|,335572842998606|$$A$$|$$AK06 $$|4|POINT (120923.7 485534.0)
$$12081460$$|$$$$|120927,5|485630,7|1,1574|4,39999999999996|$$20111125$$|1||$$$$|$$K$$|$$1e Jacob van Campenstraat 2$$|$$$$|1,13578500707213|$$A$$|$$AK04 $$|1|POINT (120927.5 485630.7)
$$12081461$$|$$$$|120933,9|485630|1,1165|6,90000000000013|$$20111125$$|1||$$$$|$$K$$|$$1e Jacob van Campenstraat 2/4$$|$$$$|1,78111739745406|$$A$$|$$AK04 $$|1|POINT (120933.9 485630.0)
$$10381035$$|$$$$|119918|487356|1,8512|13,7|$$19890605$$|4||$$$$|$$E$$|$$Hugo De Grootkade 52$$|$$$$|,549384750604265|$$A$$|$$AC24 $$|4|POINT (119918.0 487356.0)
$$10381037$$|$$$$|119929|487359|2,4032|21,3999999999999|$$19890605$$|4||$$$$|$$E$$|$$Hugo De Grootkade 48$$|$$$$|,858163041089865|$$A$$|$$AC24 $$|4|POINT (119929.0 487359.0)
$$10381038$$|$$$$|119934|487361|2,1162|22,8000000000002|$$19890605$$|4||$$$$|$$E$$|$$Hugo De Grootkade 46$$|$$$$|,914304548450896|$$A$$|$$AC24 $$|4|POINT (119934.0 487361.0)
$$10381039$$|$$$$|119939|487362|2,2302|24,9999999999999|$$19890605$$|4||$$$$|$$E$$|$$Hugo De Grootkade 44$$|$$$$|1,00252691716106|$$A$$|$$AC24 $$|4|POINT (119939.0 487362.0)
$$10381041$$|$$$$|119947|487365|2,0002|22,6999999999999|$$19890605$$|4||$$$$|$$E$$|$$Hugo De Grootkade 40$$|$$$$|,910294440782243|$$A$$|$$AC24 $$|4|POINT (119947.0 487365.0)
$$10381042$$|$$$$|119951|487366|1,8992|22,1|$$19890605$$|4||$$$$|$$E$$|$$Hugo De Grootkade 38$$|$$$$|,886233794770381|$$A$$|$$AC24 $$|4|POINT (119951.0 487366.0)
$$12081462$$|$$$$|120946,9|485628,7|1,0307|8,29999999999997|$$20111125$$|1||$$$$|$$K$$|$$1e Jacob van Campenstraat 6$$|$$$$|2,14250353606789|$$A$$|$$AK04 $$|1|POINT (120946.9 485628.7)
$$11181253$$|$$$$|120116|486305|1,518|4,60000000000016|$$20000103$$|3||$$$$|$$E$$|$$1e Const. Huygensstraat 57$$|$$In de 1e Helmersstraat$$|,738021978022004|$$A$$|$$AE38 $$|3|POINT (120116.0 486305.0)
$$11181254$$|$$$$|120189|486389|1,6444|9,49999999999984|$$20000103$$|1||$$$$|$$E$$|$$2e Helmersstraat 51$$|$$Hoek Alberdingk Thijmstraat$$|1,5241758241758|$$A$$|$$AE39 $$|1|POINT (120189.0 486389.0)
$$11181255$$|$$$$|120247|486416|1,0942|3,39999999999985|$$20000103$$|1||$$$$|$$E$$|$$2e Helmersstraat 31/33$$|$$$$|1,32727272727267|$$A$$|$$AE39 $$|1|POINT (120247.0 486416.0)
$$11181256$$|$$$$|120351|486461|1,0248|9,10000000000011|$$20000103$$|4||$$$$|$$E$$|$$Nassaukade 378$$|$$Hoek 2e  Helmersstraat$$|1,46000000000002|$$A$$|$$AE39 $$|4|POINT (120351.0 486461.0)
$$11181257$$|$$$$|120324|486395|1,2299|5,50000000000006|$$20000103$$|2||$$$$|$$E$$|$$1e Helmersstraat 2$$|$$$$|1,54541955350271|$$A$$|$$AE39 $$|2|POINT (120324.0 486395.0)
$$11181258$$|$$$$|120210|486345|1,4921|6,70000000000015|$$20000103$$|2||$$$$|$$E$$|$$1e Helmersstraat 34$$|$$Hoek Alberdingk Thijmstraat$$|1,07494505494508|$$A$$|$$AE39 $$|2|POINT (120210.0 486345.0)
$$25981364$$|$$$$|119854|488380|1,0219|41,5|$$19901101$$|3||$$$$|$$E$$|$$Van Boetzelaerstraat 98$$|$$Hoek van Hallstraat$$|1,76133720930232|$$A$$|$$AB23 $$|3|POINT (119854.0 488380.0)
$$13881018$$|$$$$|122537|484534|1,8662|3,90000000000001|$$19870101$$|1||$$$$|$$K$$|$$Amsteldijk 127$$|$$Hoek Amsteldijk 128$$|,683061420345492|$$A$$|$$LJ10 $$|1|POINT (122537.0 484534.0)
$$13881026$$|$$$$|122401|484344|1,5774|11,5999999999998|$$19740911$$|4||$$$$|$$K$$|$$Waverstraat 58$$|$$$$|,546322580645153|$$V$$|$$LK03 $$|5|POINT (122401.0 484344.0)
$$13881027$$|$$$$|122404|484345|1,5744|22,5|$$19740911$$|4||$$$$|$$K$$|$$Waverstraat 58$$|$$$$|,598927946324387|$$A$$|$$LK03 $$|5|POINT (122404.0 484345.0)
$$14481001$$|$$$$|121377|483878|1,6585|9,90000000000002|$$19870101$$|4||$$$$|$$K$$|$$Rooseveltlaan 247$$|$$Gevel Europaplein $$|,619705024867091|$$A$$|$$LC15 $$|4|POINT (121377.0 483878.0)
$$14481002$$|$$$$|121432|483968|1,7644|40,2|$$19870101$$|4||$$$$|$$K$$|$$Rooseveltlaan 238$$|$$Gevel Dintelstraat $$|1,57842082616179|$$A$$|$$LC14 $$|4|POINT (121432.0 483968.0)
$$14581000$$|$$$$|122274|483779|3,2624|5,70000000000004|$$19870101$$|3||$$$$|$$K$$|$$President Kennedylaan 130$$|$$$$|2,0722111553785|$$V$$|$$LM06 $$|3|POINT (122274.0 483779.0)
$$14581001$$|$$$$|122234|483770|3,1088|28,7999999999999|$$19870101$$|1||$$$$|$$K$$|$$Kuinderstraat 61$$|$$Gevel President Kennedylaan$$|2,54589488980382|$$A$$|$$LM06 $$|1|POINT (122234.0 483770.0)
$$14581002$$|$$$$|122216|483839|1,6752|9,2000000000001|$$19870101$$|1||$$$$|$$K$$|$$Kuinderstraat 39/41$$|$$$$|,813271978687342|$$A$$|$$LM06 $$|1|POINT (122216.0 483839.0)
$$14581003$$|$$$$|122203|483898|1,4591|55,8000000000001|$$19870101$$|1||$$$$|$$K$$|$$Kuinderstraat 21$$|$$$$|1,9447149813807|$$A$$|$$LM06 $$|1|POINT (122203.0 483898.0)
$$14581004$$|$$$$|122190|483955|1,5864|2,59999999999994|$$19870101$$|4||$$$$|$$K$$|$$Uiterwaardenstraat 119$$|$$Gevel Kuinderstraat $$|,229837733107284|$$A$$|$$LM06 $$|4|POINT (122190.0 483955.0)
$$14581005$$|$$$$|122222|483968|1,3577|4,79999999999992|$$19870101$$|4||$$$$|$$K$$|$$Uiterwaardenstraat 105$$|$$$$|,424315814967297|$$A$$|$$LM06 $$|4|POINT (122222.0 483968.0)
$$14581006$$|$$$$|122246|483911|1,4663|4,49999999999995|$$19870101$$|3||$$$$|$$K$$|$$Rijnstraat 194$$|$$$$|,397796076531843|$$A$$|$$LM06 $$|3|POINT (122246.0 483911.0)
$$14681012$$|$$$$|122521|483978|1,3918|44,9999999999999|$$19870101$$|3||$$$$|$$K$$|$$Reitdiepstraat 15$$|$$Gevel Hoendiepstraat $$|1,793709730261|$$A$$|$$LN07 $$|3|POINT (122521.0 483978.0)
