30911|$$20000815$$|$$N$$|,7939|0|$$10281218$$|$$25880002$$|$$25880003$$|$$10280003$$|0|0|$$Fugro$$|0|||$$E$$|$$W$$
30912|$$20000815$$|$$N$$|1,5459|0|$$10281219$$|$$25880002$$|$$25880003$$|$$10280003$$|0|0|$$Fugro$$|0|||$$E$$|$$W$$
30913|$$20000815$$|$$N$$|,7714|0|$$10281222$$|$$25880002$$|$$25880003$$|$$10280003$$|0|0|$$Fugro$$|0|||$$E$$|$$W$$
30914|$$20000815$$|$$N$$|,8048|0|$$25881038$$|$$25880002$$|$$25880003$$|$$10280003$$|0|0|$$Fugro$$|0|||$$E$$|$$W$$
30915|$$20000815$$|$$N$$|,8142|0|$$25881039$$|$$25880002$$|$$25880003$$|$$10280003$$|0|0|$$Fugro$$|0|||$$E$$|$$W$$
30916|$$20000815$$|$$H$$|1,5171|1,80000000000002|$$10281002$$|$$10288001$$|$$10280003$$|$$25880003$$|,423782771535579|6,19999999999998|$$Fugro$$|3|2534||$$E$$|$$W$$
30917|$$20000815$$|$$N$$|,6797|0|$$10281223$$|$$10288001$$|$$10280003$$|$$25880003$$|0|0|$$Fugro$$|0|||$$E$$|$$W$$
30918|$$20000815$$|$$N$$|1,8769|0|$$25881047$$|$$25880002$$|$$25880003$$|$$10280003$$|0|0|$$Fugro$$|0|||$$E$$|$$W$$
30919|$$20000815$$|$$N$$|,6823|0|$$25881048$$|$$25880002$$|$$25880003$$|$$10280003$$|0|0|$$Fugro$$|0|||$$E$$|$$W$$
31136|$$20010321$$|$$H$$|2,424|2,39999999999974|$$11181107$$|$$11189001$$|$$11189000$$|$$$$|1,97742663656863|2,39999999999974|$$Geo$$|1|443||$$E$$|$$W$$
31139|$$20010321$$|$$H$$|1,2676|1,80000000000002|$$11181110$$|$$11189001$$|$$11189000$$|$$$$|1,48306997742666|1,80000000000002|$$Geo$$|1|443||$$E$$|$$W$$
31142|$$20010321$$|$$H$$|1,3111|1,80000000000002|$$11181113$$|$$11189001$$|$$11189000$$|$$$$|1,48306997742666|1,80000000000002|$$Geo$$|1|443||$$E$$|$$W$$
31146|$$20010321$$|$$H$$|1,9191|2,59999999999994|$$11181118$$|$$11189001$$|$$11189000$$|$$$$|2,1422121896162|2,59999999999994|$$Geo$$|1|443||$$E$$|$$W$$
26980|$$19951211$$|$$H$$|,7942|,400000000000067|$$13781350$$|$$13789003$$|$$$$|$$$$|,889376218323607|2,50000000000006|$$Fugro$$|3|165||$$K$$|$$W$$
26994|$$19940315$$|$$H$$|,7047|,399999999999956|$$13781352$$|$$13789003$$|$$$$|$$$$|,37823834196887|,399999999999956|$$Fugro$$|2|386||$$K$$|$$W$$
27057|$$19960619$$|$$H$$|1,4384|1,09999999999988|$$13781361$$|$$13789003$$|$$$$|$$$$|,96290189612527|3,19999999999987|$$Fugro$$|3|362||$$K$$|$$W$$
27090|$$19960619$$|$$H$$|,5986|1,60000000000005|$$13781366$$|$$13789003$$|$$$$|$$$$|1,32399010717232|4,40000000000007|$$Fugro$$|3|362||$$K$$|$$W$$
27131|$$19960514$$|$$H$$|1,4896|,599999999999934|$$13781031$$|$$13789003$$|$$$$|$$$$|1,26965799473838|11,9|$$Fugro$$|6|326||$$K$$|$$W$$
27185|$$19970613$$|$$H$$|1,2711|4,30000000000019|$$13781392$$|$$13789003$$|$$$$|$$$$|2,35874067937035|7,80000000000003|$$Fugro$$|4|395||$$K$$|$$W$$
27218|$$19970613$$|$$H$$|1,6251|1,60000000000005|$$13781397$$|$$13789003$$|$$$$|$$$$|,695526097763039|2,29999999999997|$$Fugro$$|4|395||$$K$$|$$W$$
27227|$$19940502$$|$$H$$|1,6132|-,299999999999967|$$13781398$$|$$13789003$$|$$$$|$$$$|,734406438631873|1,00000000000011|$$Fugro$$|6|75||$$K$$|$$W$$
27268|$$19930331$$|$$H$$|,6813|0|$$13781402$$|$$13789003$$|$$$$|$$$$|0|0|$$Fugro$$|1|100||$$K$$|$$W$$
27280|$$19930331$$|$$H$$|,7192|,500000000000056|$$13781403$$|$$13789003$$|$$$$|$$$$|1,8250000000002|,500000000000056|$$Fugro$$|1|100||$$K$$|$$W$$
27323|$$19960806$$|$$H$$|,829|3,40000000000007|$$13781406$$|$$13789003$$|$$$$|$$$$|1,98489425981876|7,2000000000001|$$Fugro$$|8|358||$$K$$|$$W$$
27349|$$19980914$$|$$H$$|,7169|2,60000000000005|$$13781408$$|$$13789003$$|$$$$|$$$$|1,56951743908266|9,00000000000001|$$Fugro$$|10|402||$$K$$|$$W$$
27374|$$19921221$$|$$N$$|,7861|0|$$13781411$$|$$13789003$$|$$$$|$$$$|0|0|$$Fugro$$|0|||$$K$$|$$W$$
27391|$$19950814$$|$$H$$|,9201|,399999999999956|$$13781412$$|$$13789003$$|$$$$|$$$$|,453416149068315|1,19999999999998|$$Fugro$$|6|553||$$K$$|$$W$$
27413|$$19950814$$|$$H$$|1,857|1,00000000000011|$$13781414$$|$$13789003$$|$$$$|$$$$|,604554865424448|1,60000000000005|$$Fugro$$|6|553||$$K$$|$$W$$
27436|$$19960805$$|$$H$$|,9556|,500000000000056|$$13781416$$|$$13789003$$|$$$$|$$$$|,413832199546501|1,50000000000006|$$Fugro$$|7|357||$$K$$|$$W$$
27475|$$19980720$$|$$H$$|,6634|,400000000000067|$$13781421$$|$$13789003$$|$$$$|$$$$|1,40733830845771|6,19999999999998|$$Fugro$$|5|398||$$K$$|$$W$$
27552|$$19930505$$|$$N$$|1,0308|0|$$13781435$$|$$13889002$$|$$$$|$$$$|0|0|$$Fugro$$|0|||$$K$$|$$W$$
27587|$$19950821$$|$$H$$|,7245|2|$$13781439$$|$$13889002$$|$$$$|$$$$|,740453460620492|1,69999999999992|$$Fugro$$|3|468||$$K$$|$$W$$
27615|$$19950824$$|$$H$$|1,4748|0|$$13781443$$|$$13889002$$|$$$$|$$$$|,346793349168608|,799999999999912|$$Fugro$$|2|430||$$K$$|$$W$$
27636|$$19950501$$|$$H$$|,9017|,500000000000056|$$13781446$$|$$13889002$$|$$$$|$$$$|2,73649393605293|6,80000000000003|$$Fugro$$|2|341||$$K$$|$$W$$
27692|$$19940211$$|$$H$$|,7087|1|$$13781458$$|$$13789003$$|$$$$|$$$$|1,01671309192201|1|$$Fugro$$|1|359||$$K$$|$$W$$
27727|$$19940211$$|$$H$$|,7505|2,29999999999997|$$13781463$$|$$13789003$$|$$$$|$$$$|2,33844011142058|2,29999999999997|$$Fugro$$|1|359||$$K$$|$$W$$
27755|$$19940211$$|$$H$$|,7122|,399999999999956|$$13781467$$|$$13789003$$|$$$$|$$$$|,406685236768757|,399999999999956|$$Fugro$$|1|359||$$K$$|$$W$$
27770|$$19940509$$|$$H$$|1,3068|,099999999999989|$$13781469$$|$$13789003$$|$$$$|$$$$|,982062780269132|1,20000000000009|$$Fugro$$|2|87||$$K$$|$$W$$
27818|$$19940509$$|$$H$$|,8308|0|$$13781476$$|$$13789003$$|$$$$|$$$$|0|0|$$Fugro$$|2|87||$$K$$|$$W$$
27870|$$19950711$$|$$N$$|,7077|0|$$13781524$$|$$13789005$$|$$$$|$$$$|0|0|$$Fugro$$|0|||$$K$$|$$W$$
27895|$$19981013$$|$$H$$|1,4956|-,099999999999989|$$13781529$$|$$13789003$$|$$$$|$$$$|,425942549371587|1,29999999999986|$$Fugro$$|5|504||$$K$$|$$W$$
27916|$$19991027$$|$$H$$|,9121|,399999999999956|$$13781533$$|$$13789003$$|$$$$|$$$$|,457152274225448|1,90000000000001|$$Fugro$$|4|336||$$K$$|$$W$$
27941|$$19960610$$|$$H$$|1,1239|1,70000000000003|$$13781541$$|$$13789003$$|$$$$|$$$$|1,61219081272089|5,00000000000012|$$Fugro$$|3|346||$$K$$|$$W$$
27985|$$19921221$$|$$N$$|1,4567|0|$$13781547$$|$$13789003$$|$$$$|$$$$|0|0|$$Fugro$$|0|||$$K$$|$$W$$
28020|$$19960514$$|$$H$$|,7916|2,70000000000004|$$13781552$$|$$13889002$$|$$$$|$$$$|1,1353032659409|4|$$Fugro$$|3|364||$$K$$|$$W$$
28057|$$19991026$$|$$H$$|,6169|2,49999999999995|$$13781567$$|$$13789003$$|$$$$|$$$$|1,80644067796609|7,29999999999997|$$Fugro$$|5|249||$$K$$|$$W$$
28083|$$19991027$$|$$H$$|,9476|,600000000000045|$$13781581$$|$$13789003$$|$$$$|$$$$|,651785714285763|,600000000000045|$$Fugro$$|1|336||$$K$$|$$W$$
12899|$$19870101$$|$$N$$|1,6472|0|$$13881016$$|$$$$|$$$$|$$$$|0|0|$$Geo$$|0|||$$K$$|$$W$$
12906|$$19920915$$|$$H$$|1,8623|2,70000000000015|$$13881018$$|$$$$|$$$$|$$$$|,683061420345492|3,90000000000001|$$Geo$$|2|1080||$$K$$|$$W$$
7343|$$19930626$$|$$H$$|1,3227|-1,1000000000001|$$13881025$$|$$$$|$$$$|$$$$|-3,82380952380987|-1,1000000000001|$$Geo$$|1|105||$$M$$|$$W$$
24714|$$19621025$$|$$H$$|1,1361|1,99999999999978|$$13881030$$|$$13780001$$|$$$$|$$$$|1,88874514877092|3,99999999999978|$$Geo$$|4|190||$$K$$|$$W$$
23137|$$19621025$$|$$H$$|1,1141|2|$$13881034$$|$$13780001$$|$$$$|$$$$|1,88874514877102|4|$$Geo$$|4|190||$$K$$|$$W$$
23861|$$19750404$$|$$H$$|1,7141|2|$$13881042$$|$$13780001$$|$$$$|$$$$|4,0782122905028|2|$$Geo$$|1|179||$$K$$|$$W$$
28178|$$19950710$$|$$H$$|1,0518|1,29999999999986|$$13881060$$|$$13789005$$|$$$$|$$$$|,488702928870239|1,59999999999982|$$Fugro$$|5|829||$$K$$|$$W$$
16407|$$19850722$$|$$H$$|2,0553|-,99999999999989|$$11381027$$|$$10580008$$|$$$$|$$$$|1,04584527220642|2,00000000000022|$$Geo$$|16|69||$$A$$|$$W$$
16461|$$19700201$$|$$H$$|3,3798|-1,99999999999978|$$11381030$$|$$$$|$$$$|$$$$|,647737355811962|2,00000000000022|$$Geo$$|10|123||$$A$$|$$W$$
16487|$$19680201$$|$$H$$|3,1888|0|$$11381032$$|$$$$|$$$$|$$$$|1,84343434343414|1,99999999999978|$$Geo$$|4|62||$$A$$|$$W$$
16515|$$19710501$$|$$H$$|3,1848|-2,00000000000022|$$11381034$$|$$$$|$$$$|$$$$|,461733080328855|1,99999999999978|$$Geo$$|13|181||$$A$$|$$W$$
16529|$$19680201$$|$$H$$|3,1958|0|$$11381035$$|$$$$|$$$$|$$$$|1,84343434343414|1,99999999999978|$$Geo$$|4|62||$$A$$|$$W$$
16556|$$19700601$$|$$H$$|3,1878|1,99999999999978|$$11381037$$|$$$$|$$$$|$$$$|,585404971932574|1,99999999999978|$$Geo$$|11|120||$$A$$|$$W$$
16582|$$19680501$$|$$H$$|3,1988|0|$$11381039$$|$$$$|$$$$|$$$$|1,50205761316889|2,00000000000022|$$Geo$$|5|90||$$A$$|$$W$$
16630|$$19690101$$|$$H$$|3,2298|-2,00000000000022|$$11381042$$|$$$$|$$$$|$$$$|0|0|$$Geo$$|7|153||$$A$$|$$W$$
16652|$$19671201$$|$$H$$|3,0628|-1,00000000000033|$$11381044$$|$$$$|$$$$|$$$$|1,09281437125736|,99999999999989|$$Geo$$|3|61||$$A$$|$$W$$
16702|$$19671001$$|$$H$$|3,0598|-,99999999999989|$$11381049$$|$$$$|$$$$|$$$$|1,33699633699619|,99999999999989|$$Geo$$|2|61||$$A$$|$$W$$
16745|$$19700601$$|$$H$$|3,1588|1,00000000000033|$$11381052$$|$$$$|$$$$|$$$$|,878107457898991|3,00000000000011|$$Geo$$|11|120||$$A$$|$$W$$
16766|$$19700201$$|$$H$$|3,2068|-1,99999999999978|$$11381053$$|$$$$|$$$$|$$$$|,323868677906053|1,00000000000033|$$Geo$$|10|123||$$A$$|$$W$$
16825|$$19690101$$|$$H$$|3,1058|-,99999999999989|$$11381057$$|$$$$|$$$$|$$$$|-,998632010943802|-1,99999999999978|$$Geo$$|7|153||$$A$$|$$W$$
16871|$$19700201$$|$$H$$|2,1858|-,99999999999989|$$11381061$$|$$$$|$$$$|$$$$|1,61934338952969|4,99999999999989|$$Geo$$|10|123||$$A$$|$$W$$
16887|$$19690101$$|$$H$$|2,2118|,99999999999989|$$11381062$$|$$$$|$$$$|$$$$|1,4979480164157|2,99999999999967|$$Geo$$|7|153||$$A$$|$$W$$
16948|$$19700201$$|$$H$$|2,2298|-2,00000000000022|$$11381066$$|$$$$|$$$$|$$$$|0|0|$$Geo$$|10|123||$$A$$|$$W$$
23664|$$19670118$$|$$H$$|2,1648|0|$$11381079$$|$$11280004$$|$$$$|$$$$|0|0|$$Geo$$|2|174||$$A$$|$$W$$
23735|$$19840203$$|$$H$$|2,3003|-,99999999999989|$$11381080$$|$$12180004$$|$$$$|$$$$|-6,40350877192912|-,99999999999989|$$Geo$$|8|7||$$A$$|$$W$$
24796|$$19760811$$|$$H$$|1,8299|,99999999999989|$$11381082$$|$$$$|$$$$|$$$$|7,62322472848786|24,9999999999999|$$Geo$$|23|7||$$A$$|$$W$$
24834|$$19760630$$|$$H$$|1,8969|-1,00000000000011|$$11381083$$|$$$$|$$$$|$$$$|1,58008658008655|4,99999999999989|$$Geo$$|21|20||$$A$$|$$W$$
24841|$$19770426$$|$$H$$|1,8949|0|$$11381083$$|$$$$|$$$$|$$$$|1,75601374570444|6,9999999999999|$$Geo$$|28|85||$$A$$|$$W$$
24873|$$19760610$$|$$H$$|1,9389|-1,00000000000011|$$11381084$$|$$$$|$$$$|$$$$|6,75330396475768|20,9999999999999|$$Geo$$|20|17||$$A$$|$$W$$
24924|$$19780403$$|$$H$$|1,2889|1,00000000000011|$$11381085$$|$$$$|$$$$|$$$$|2,23427935447971|11,0000000000001|$$Geo$$|31|96||$$A$$|$$W$$
24952|$$19760524$$|$$H$$|1,3369|0|$$11381086$$|$$$$|$$$$|$$$$|,979427549195028|3,00000000000011|$$Geo$$|19|32||$$A$$|$$W$$
24980|$$19750514$$|$$H$$|1,3509|1,00000000000011|$$11381087$$|$$$$|$$$$|$$$$|,983827493261456|2|$$Geo$$|7|1||$$A$$|$$W$$
24999|$$19761029$$|$$H$$|1,3509|1,00000000000011|$$11381087$$|$$$$|$$$$|$$$$|,572100313479624|2|$$Geo$$|26|36||$$A$$|$$W$$
25032|$$19760811$$|$$H$$|1,4149|0|$$11381088$$|$$$$|$$$$|$$$$|,609857978279031|2|$$Geo$$|19|7||$$A$$|$$W$$
24754|$$19700213$$|$$H$$|2,1362|1,99999999999978|$$11381095$$|$$$$|$$$$|$$$$|4,82910694597575|12|$$Geo$$|8|130||$$A$$|$$W$$
22867|$$19840711$$|$$H$$|2,2223|-1,00000000000033|$$11381098$$|$$10580008$$|$$$$|$$$$|1,13354037267068|,99999999999989|$$Geo$$|9|33||$$A$$|$$W$$
22782|$$19850117$$|$$H$$|3,4053|2,00000000000022|$$11381099$$|$$10580008$$|$$$$|$$$$|3,56445312499992|4,99999999999989|$$Geo$$|13|71||$$A$$|$$W$$
24571|$$19841003$$|$$H$$|1,2633|-1,00000000000011|$$11381101$$|$$10580008$$|$$$$|$$$$|0|0|$$Geo$$|11|34||$$A$$|$$W$$
24588|$$19840830$$|$$H$$|1,0583|2|$$11381102$$|$$10580008$$|$$$$|$$$$|2,94354838709667|2,99999999999989|$$Geo$$|10|50||$$A$$|$$W$$
22216|$$19840711$$|$$H$$|1,5003|1,00000000000011|$$11381104$$|$$10580008$$|$$$$|$$$$|1,13354037267093|1,00000000000011|$$Geo$$|9|33||$$A$$|$$W$$
22228|$$19831110$$|$$H$$|1,1063|0|$$11381105$$|$$10580008$$|$$$$|$$$$|-4,6794871794877|-1,00000000000011|$$Geo$$|2|44||$$A$$|$$W$$
22162|$$19841107$$|$$H$$|2,9143|0|$$11381107$$|$$10580008$$|$$$$|$$$$|,827664399092879|,99999999999989|$$Geo$$|12|35||$$A$$|$$W$$
22820|$$19850117$$|$$H$$|2,6753|0|$$11381110$$|$$10580008$$|$$$$|$$$$|,712890624999922|,99999999999989|$$Geo$$|13|71||$$A$$|$$W$$
22900|$$19840120$$|$$H$$|1,4183|0|$$11381113$$|$$10580008$$|$$$$|$$$$|-2,44966442952993|-,99999999999989|$$Geo$$|4|36||$$A$$|$$W$$
22690|$$19841107$$|$$H$$|2,0553|0|$$11381115$$|$$10580008$$|$$$$|$$$$|1,65532879818613|2,00000000000022|$$Geo$$|11|35||$$A$$|$$W$$
22922|$$19760812$$|$$H$$|,9683|16,9999999999999|$$11381119$$|$$10580008$$|$$$$|$$$$|10,0574052812858|23,9999999999999|$$Geo$$|3|633||$$A$$|$$W$$
22947|$$19851121$$|$$H$$|,8683|-1|$$11381119$$|$$10580008$$|$$$$|$$$$|10,626907724818|124|$$Geo$$|28|70||$$A$$|$$W$$
22974|$$19850722$$|$$H$$|,9093|0|$$11381120$$|$$10580008$$|$$$$|$$$$|6,5288856659415|74|$$Geo$$|26|69||$$A$$|$$W$$
24201|$$19831215$$|$$H$$|1,4595|0|$$11381116$$|$$10580008$$|$$$$|$$$$|0|0|$$Geo$$|3|35||$$A$$|$$W$$
24233|$$19831215$$|$$H$$|2,6343|0|$$11381123$$|$$10580008$$|$$$$|$$$$|,719313063063075|7,00000000000012|$$Geo$$|12|35||$$A$$|$$W$$
24276|$$19790418$$|$$H$$|2,6523|1,00000000000033|$$11381121$$|$$10580008$$|$$$$|$$$$|1,77567567567574|9,00000000000034|$$Geo$$|6|369||$$A$$|$$W$$
24283|$$19831215$$|$$H$$|2,6403|1,00000000000033|$$11381121$$|$$10580008$$|$$$$|$$$$|2,15793918918923|21,0000000000004|$$Geo$$|13|35||$$A$$|$$W$$
24317|$$19840608$$|$$H$$|2,5763|1,00000000000033|$$11381122$$|$$10580008$$|$$$$|$$$$|3,42677038626611|35,0000000000001|$$Geo$$|18|31||$$A$$|$$W$$
24373|$$19800222$$|$$H$$|2,4273|-1,99999999999978|$$10581079$$|$$10580011$$|$$$$|$$$$|8,31908831908833|8,00000000000001|$$Geo$$|7|42||$$A$$|$$W$$
24411|$$19781107$$|$$H$$|3,2083|0|$$10581105$$|$$10580011$$|$$$$|$$$$|-2,28124999999975|-1,99999999999978|$$Geo$$|10|6||$$A$$|$$W$$
24427|$$19800222$$|$$H$$|3,2003|0|$$10581105$$|$$10580011$$|$$$$|$$$$|2,76515151515162|6,00000000000023|$$Geo$$|26|36||$$A$$|$$W$$
24454|$$19830601$$|$$H$$|1,648|1,00000000000011|$$11481040$$|$$11280004$$|$$$$|$$$$|,35960591133009|1,00000000000011|$$Geo$$|1|1015||$$A$$|$$W$$
24498|$$19800820$$|$$N$$|1,666|0|$$11481055$$|$$11280004$$|$$$$|$$$$|0|0|$$Geo$$|0|||$$A$$|$$W$$
24519|$$19800820$$|$$N$$|1,576|0|$$11481087$$|$$11280004$$|$$$$|$$$$|0|0|$$Geo$$|0|||$$A$$|$$W$$
24533|$$19890727$$|$$H$$|2,0276|0|$$25481078$$|$$25480006$$|$$25580002$$|$$$$|0|0|$$Geo$$|1|121||$$N$$|$$W$$
24563|$$19831215$$|$$H$$|1,2643|0|$$11381101$$|$$10580008$$|$$$$|$$$$|-3,23008849557487|-,99999999999989|$$Geo$$|3|35||$$A$$|$$W$$
24597|$$19890328$$|$$N$$|1,9046|0|$$25481079$$|$$25480006$$|$$25580002$$|$$$$|0|0|$$Geo$$|0|||$$N$$|$$W$$
30717|$$20001215$$|$$H$$|1,3665|17,6999999999998|$$25181091$$|$$25189010$$|$$25189009$$|$$$$|2,078125|26,6|$$Geo$$|4|2988||$$E$$|$$W$$
24725|$$19620418$$|$$H$$|1,0881|2|$$13781055$$|$$13780001$$|$$$$|$$$$|3,13036020583184|4,99999999999989|$$Geo$$|3|197||$$K$$|$$W$$
24759|$$19680821$$|$$H$$|1,4732|2|$$11381096$$|$$$$|$$$$|$$$$|4,9863387978141|4,99999999999989|$$Geo$$|4|103||$$A$$|$$W$$
24792|$$19760524$$|$$H$$|1,8319|0|$$11381082$$|$$$$|$$$$|$$$$|7,50894454382823|22,9999999999999|$$Geo$$|19|32||$$A$$|$$W$$
24824|$$19750822$$|$$H$$|1,8979|-2,99999999999989|$$11381083$$|$$$$|$$$$|$$$$|1,73396674584323|4|$$Geo$$|11|26||$$A$$|$$W$$
32304|$$19921003$$|$$H$$|1,5167|,700000000000145|$$11581182$$|$$11589011$$|$$$$|$$$$|3,12569060773491|3,1000000000001|$$Fugro$$|3|100||$$M$$|$$W$$
32305|$$19930701$$|$$H$$|1,5161|,599999999999934|$$11581182$$|$$11589011$$|$$$$|$$$$|2,13349131121645|3,70000000000004|$$Fugro$$|4|271||$$M$$|$$W$$
32306|$$19950425$$|$$H$$|1,5102|5,90000000000002|$$11581182$$|$$11589011$$|$$$$|$$$$|2,70370370370372|9,60000000000005|$$Fugro$$|5|663||$$M$$|$$W$$
32307|$$20000228$$|$$H$$|1,4984|11,8|$$11581182$$|$$11589011$$|$$$$|$$$$|2,54761904761906|21,4000000000001|$$Fugro$$|6|1770||$$M$$|$$W$$
32309|$$19920214$$|$$H$$|1,6342|4,99999999999989|$$11581032$$|$$11589011$$|$$$$|$$$$|3,67716084716654|17,5999999999998|$$Fugro$$|2|130||$$M$$|$$W$$
32310|$$19920625$$|$$H$$|1,6328|1,40000000000007|$$11581032$$|$$11589011$$|$$$$|$$$$|3,69079297498668|18,9999999999999|$$Fugro$$|3|132||$$M$$|$$W$$
32311|$$19921003$$|$$H$$|1,6319|,900000000000123|$$11581032$$|$$11589011$$|$$$$|$$$$|3,67028802425468|19,9|$$Fugro$$|4|100||$$M$$|$$W$$
32314|$$20000228$$|$$H$$|1,6185|9,39999999999985|$$11581032$$|$$11589011$$|$$$$|$$$$|2,59545163356822|33,2999999999999|$$Fugro$$|7|1770||$$M$$|$$W$$
32315|$$19911007$$|$$H$$|1,6257|21,1000000000001|$$11581031$$|$$11589011$$|$$$$|$$$$|4,76283240568958|21,1000000000001|$$Fugro$$|1|1617||$$M$$|$$W$$
32316|$$19920214$$|$$H$$|1,6252|5,00000000000012|$$11581031$$|$$11589011$$|$$$$|$$$$|4,51287922152262|21,6000000000001|$$Fugro$$|3|130||$$M$$|$$W$$
32318|$$19921003$$|$$H$$|1,623|1,00000000000011|$$11581031$$|$$11589011$$|$$$$|$$$$|4,38959070237495|23,8|$$Fugro$$|5|100||$$M$$|$$W$$
32319|$$19930701$$|$$H$$|1,6229|,099999999999989|$$11581031$$|$$11589011$$|$$$$|$$$$|3,87711111111112|23,9|$$Fugro$$|6|271||$$M$$|$$W$$
32322|$$19981105$$|$$N$$|,7558|0|$$11581187$$|$$11589017$$|$$11589015$$|$$$$|0|0|$$Fugro$$|0|||$$M$$|$$W$$
32323|$$19981105$$|$$N$$|,7925|0|$$11581188$$|$$11589017$$|$$11589015$$|$$$$|0|0|$$Fugro$$|0|||$$M$$|$$W$$
32324|$$19970826$$|$$N$$|,2896|0|$$11581211$$|$$11589008$$|$$12389012$$|$$$$|0|0|$$Fugro$$|0|||$$M$$|$$W$$
32325|$$19980225$$|$$H$$|,2873|2,30000000000002|$$11581211$$|$$11589008$$|$$12389012$$|$$$$|4,58743169398912|2,30000000000002|$$Fugro$$|1|183||$$M$$|$$W$$
32327|$$20000229$$|$$H$$|,2805|3,80000000000003|$$11581211$$|$$11589008$$|$$12389012$$|$$$$|3,62213740458017|9,10000000000005|$$Fugro$$|3|481||$$M$$|$$W$$
32328|$$19970826$$|$$N$$|1,0089|0|$$11581212$$|$$11589008$$|$$12389012$$|$$$$|0|0|$$Fugro$$|0|||$$M$$|$$W$$
32329|$$19980225$$|$$H$$|1,0053|3,59999999999983|$$11581212$$|$$11589008$$|$$12389012$$|$$$$|7,18032786885211|3,59999999999983|$$Fugro$$|1|183||$$M$$|$$W$$
32331|$$20000229$$|$$H$$|,9977|3,60000000000005|$$11581212$$|$$11589008$$|$$12389012$$|$$$$|4,45801526717552|11,1999999999999|$$Fugro$$|3|481||$$M$$|$$W$$
